"cost_PF_acq_soc" "cost_PF_admin_soc" "cost_PF_soc" "cost_P_acq_soc" "cost_P_soc" "cost_PF_acq_trt" "cost_PF_admin_trt" "cost_PF_trt" "cost_P_acq_trt" "cost_P_trt" "cost_D" "cost_adv"
400 598.591721159999 4314.27708717705 2000 9704.78119688224 400 638.559118486786 4636.00104264309 4000 10085.311385275 878.529470443593 3930.51787717093
400 642.090612489289 5820.90393617931 2000 10059.9194786962 400 686.662786732366 4554.68903769426 4000 11305.9490993232 1046.25859924126 3799.26984284368
400 655.540227389453 4479.86847382714 2000 9902.77713227121 400 558.83489864192 5024.89986474639 4000 12283.9298689339 952.496321035379 3807.64538061261
400 612.57313837869 3972.09660271266 2000 9288.74764868818 400 599.635850443468 6059.57940898433 4000 12065.3580419125 1066.96335584136 4156.06150180403
400 594.374527427968 4311.78241694622 2000 10291.8491004391 400 637.647099857564 5800.34641615782 4000 11647.0148666957 1000.65975439814 4133.95657614341
400 612.15275097906 3652.35037310132 2000 10600.9654349856 400 703.14591398902 5301.46082956893 4000 8406.50351116829 1064.75396256116 3653.00298495736
400 595.009572131448 6941.04814793698 2000 12038.8815554806 400 897.036624172602 7287.44659577648 4000 11683.164331996 910.271343223205 4389.88609734169
400 643.62008404841 4249.58151537288 2000 10489.183896086 400 817.705669247344 5947.73240947224 4000 9337.94898418605 991.520607456802 4110.25247062119
400 581.912921139358 4959.01783038681 2000 10188.30935334 400 809.272042267739 6039.77319616648 4000 9061.69147297977 925.85276466923 4027.60831022127
400 600.194417500487 4057.0715760373 2000 9625.4949333071 400 573.492747395519 6332.86601994608 4000 12084.0802568923 1001.02130409987 3993.08238216912
400 537.369819470297 3087.83916610966 2000 9835.09691755297 400 724.106325754184 7098.68405736259 4000 11631.1905090323 978.9104627271 3423.86203317142
400 606.125716557549 4343.97854013503 2000 9407.62858671683 400 746.516643376286 6633.68719004305 4000 10122.2903658421 1107.72243613002 4208.58046709661
400 567.801668491348 4214.20045258937 2000 9808.26991939289 400 664.698145119428 6403.22967358374 4000 8326.21237725763 913.331997083297 4710.27044455439
400 605.678071568837 6573.76416747981 2000 11306.2787973424 400 880.673559969401 6285.62395906084 4000 11437.2065993335 1101.81955914789 4059.546937472
400 550.766810658343 5877.33586784416 2000 10414.8086197835 400 734.135290867009 6925.80837426569 4000 10682.5507631891 1015.76566595829 4385.03857093028
400 671.59578563913 3918.06234959997 2000 9044.5948972666 400 666.817519626409 5774.05729494463 4000 10590.237322594 1006.34936112912 3998.53928585886
400 603.788260192226 5891.25973615801 2000 10839.8611221797 400 636.739589910269 6684.48189447457 4000 12079.3658796791 1163.90453601465 4190.51064468078
400 583.017886615673 5788.08875996672 2000 11713.4690025489 400 631.532121307594 5936.51041089486 4000 12011.4946711176 973.069448648246 3545.39855803035
400 637.766969370622 5221.20310725526 2000 11170.8553380121 400 715.4963012687 6788.85216677286 4000 12301.0368303054 962.255179132011 4070.56533873201
400 558.462768646877 4794.82533528846 2000 11271.8570821855 400 817.795126231046 5545.99259471113 4000 12056.6174709447 788.707200609329 4425.1123737356
400 654.97199716891 4422.11935394349 2000 10476.9476295878 400 700.157368529373 5681.84093032086 4000 12366.7174608248 1092.69858655035 5018.23385364391
400 675.068745334583 5464.48660501842 2000 9852.72442313552 400 694.094459049356 5613.01031192542 4000 12011.9082050058 1037.99828416836 4433.11977471971
400 579.060562886042 5523.27035980154 2000 9307.14042712293 400 613.745660262221 6085.09908748173 4000 10487.0695676231 903.183636908819 3982.93874396752
400 646.948359749878 4955.90050677186 2000 10772.5872806345 400 786.622167481886 4888.78657728583 4000 9557.67033943443 1178.61305468313 3740.98065258446
400 590.628014352966 4926.41089786085 2000 9952.71867912203 400 639.191145507321 6999.12542939959 4000 11600.9464041929 881.751604355563 3527.49102498983
400 558.656790267675 4002.14231054604 2000 10599.189247071 400 632.101401235325 6570.74707777848 4000 12355.4520411366 977.940821730848 4123.16632321305
400 607.811902049011 4205.63822855849 2000 10224.2974821594 400 759.760835391599 4743.65119085384 4000 9431.17241941933 902.037392066949 4017.11311499092
400 582.841417431869 6771.4312140777 2000 11719.8985945176 400 674.295899959815 5763.90580654925 4000 11586.6171288711 979.502191543456 3791.32867757705
400 711.51894400407 5141.85161509506 2000 11684.0074987175 400 702.421937996541 6890.20508595625 4000 10586.3450522194 876.967375568911 3973.23378629394
400 617.126320688886 7157.27714579109 2000 11773.3304452247 400 784.370260308837 3795.83994842864 4000 17620.5651857882 1016.79216804768 4478.37992420913
400 590.94797546028 4371.62029976068 2000 11584.7210171676 400 690.741843521774 7748.93659899099 4000 11804.0008227033 1026.57570504627 4557.18602958223
400 616.236082186696 4537.45653102674 2000 9266.41702547525 400 575.088605945514 6555.26722283845 4000 11768.5172153753 1080.90333429799 3934.08870400245
400 665.119502375586 5449.40448108971 2000 10871.1226206481 400 723.148231256609 6347.45788171665 4000 12027.9592376975 980.131866250147 4453.71048967328
400 650.378429305885 5121.64773071301 2000 10364.0251661988 400 905.655472692623 5928.29581685097 4000 10204.881469161 1023.70754275868 4092.05265626022
400 610.26989268516 5728.50909243512 2000 10310.5960754791 400 761.410188353622 5505.38716028671 4000 10429.4759424235 1009.02570833346 3931.35656180483
400 579.222641892204 3527.03215128775 2000 9903.83812687278 400 836.526769911146 5357.56571141429 4000 12634.3973226013 882.734754512814 4165.09899885932
400 544.103132936708 5874.55728483659 2000 11338.8418535803 400 703.634716800205 6833.87785507099 4000 10957.2201558092 842.134808962992 3523.24948315628
400 567.928989261477 7320.05194979533 2000 11124.1465108976 400 719.694967207829 6008.45327164143 4000 11748.0119931996 1096.76210232607 4129.20612162427
400 619.620799642001 5426.67290472348 2000 9994.92776564748 400 593.534567281369 6133.95870888071 4000 9901.09583483453 923.940318834863 3875.13751128719
400 623.367038668735 5647.49338409473 2000 10240.3441064638 400 614.927363576561 5307.38195218125 4000 11994.5772353705 920.568152932563 3821.44971671658
400 627.717715688995 6077.49317055513 2000 9902.74028517013 400 778.896009772255 5591.43010551383 4000 9410.16796525177 1080.43428487056 3879.94658817079
400 618.035383937231 5115.57206747242 2000 11181.2454512789 400 841.461901315996 5593.40402254331 4000 10242.0512714416 1133.71737462958 3954.93043304623
400 648.017454166819 3827.7010302063 2000 10328.2538336981 400 779.965646116265 4625.12020369599 4000 9076.74281597475 1055.67997596567 4368.13649573767
400 552.175168739298 5861.0897326073 2000 10368.9315566601 400 788.985017827497 5701.29483854168 4000 8179.75518860594 1054.23950392501 4012.76254623359
400 569.344692538317 5307.74114546204 2000 8687.87958054207 400 653.565534057917 4313.55995544524 4000 11215.5806641326 969.894710671525 3803.92029376708
400 571.404546944967 4396.32860091786 2000 10241.4358113547 400 691.026165108994 6130.573105366 4000 8465.80780856791 1002.76377827366 3983.96739043677
400 589.775703861583 6896.02564413499 2000 9929.14819841564 400 750.913531604932 4813.27884945766 4000 13597.4946164361 992.036545315453 3379.69752198639
400 643.305914498387 5207.91876837243 2000 10214.5916708333 400 794.148147451122 7240.47911587804 4000 8578.69715274615 1022.19330207245 4265.89321592437
400 579.6668581172 5733.95738715384 2000 11259.7660990817 400 675.723187076899 6632.24819928011 4000 16121.7818512121 1180.62595595218 3683.77490656625
400 594.246370355638 5406.50381992031 2000 10889.1551247099 400 713.258895808556 5012.34745251947 4000 8857.26564412072 1094.07500394785 4049.21176951374
400 544.032648453505 5092.53744807231 2000 9366.46674303412 400 656.563818891691 5739.9443753388 4000 13306.8445841827 1110.74113148661 3946.8150469759
400 549.252009715799 5394.81779006007 2000 9864.78238034537 400 816.972886985352 5821.4691992738 4000 10535.9434409968 900.98990200243 4333.14340520122
400 503.80544835339 6128.99041738706 2000 11550.4727565004 400 826.704845774345 5979.11154257568 4000 12077.5632409184 1157.62899340956 4009.78402630084
400 557.147677283912 4353.18858424059 2000 8809.09680733174 400 701.943971840246 5930.05638389946 4000 10737.2466527187 1103.76299596571 4375.11197821765
400 538.147980375975 5135.58751613362 2000 10726.287534498 400 624.557481844978 5922.68122490899 4000 9487.43112411203 944.854947370338 3868.26483549133
400 518.850124471864 5533.76937910008 2000 10040.709423634 400 822.745205920311 6307.33766301181 4000 11192.0364055136 1009.76223990037 3274.85281761951
400 570.893388032571 4361.58452145782 2000 11384.9780730101 400 692.323471446874 5712.82294317595 4000 10917.8669340837 1033.52186990083 3419.83220961694
400 598.705273523802 4519.97001411431 2000 11181.1724544136 400 534.629392104319 5566.87115260974 4000 8642.45813563436 1114.11518726948 4306.8783565934
400 600.94346846093 5495.01464199537 2000 11780.3304908679 400 663.205637958592 6209.76451847297 4000 11483.8562873662 893.907686789226 4229.30991985424
400 571.627134101063 5569.79460259455 2000 11673.2978137389 400 871.267509657522 5076.47797632141 4000 11714.5372440221 909.461530022718 3353.3324519757
400 658.378478672065 4841.62134953805 2000 10244.6463960133 400 650.295217130299 6231.12309811771 4000 10448.7779974736 965.261056274813 3785.2131753642
400 647.049119158691 4587.61840524468 2000 11108.403247619 400 670.701033038397 5488.32637363955 4000 10043.6399619754 1047.4423283946 4093.36534480833
400 593.286813599771 6565.93998739248 2000 10890.9252600454 400 677.421007041578 5489.78769658187 4000 11333.2612066725 820.665878438646 4027.72535090708
400 552.14888687882 6468.13071322652 2000 10506.2237155576 400 566.860168378589 9330.84038647806 4000 14591.2510608935 912.021318470476 4766.26400190878
400 632.009688028016 5118.01469102038 2000 11909.7119046496 400 694.815549071176 5911.67991728849 4000 10211.8852486558 1138.36023692861 3679.89080026306
400 605.808345015712 4731.37414542534 2000 12996.4085593304 400 764.178198800268 5647.65700603448 4000 10790.243864894 926.728510072287 3571.60854410442
400 555.575177742836 5889.61167877007 2000 9300.29967330748 400 783.101562235278 6562.26185526466 4000 11175.1693588189 1082.4974143656 4799.48202196997
400 594.074779306531 4692.07631679901 2000 10026.0640140754 400 959.039257569644 5885.82850360705 4000 9525.99569129529 1052.59953215291 3974.03350718456
400 587.167238766906 4643.83784515014 2000 11449.8209896739 400 798.426260483076 5565.19947236534 4000 9540.95548563261 820.023016812237 3897.6349964717
400 638.82994737201 5555.99012158802 2000 11927.472382509 400 576.567247161474 5141.48551597998 4000 10169.7966417282 989.886467687206 3898.44478072592
400 572.17299941109 5165.66175938596 2000 10736.2543823468 400 797.740146571901 5246.57833992001 4000 9010.67623965498 1105.34430409743 4009.4437473337
400 612.266470736612 5207.26875323724 2000 11421.0128645625 400 607.606326727646 7602.07523077905 4000 18271.3644900091 899.600111425413 4659.47612553553
400 616.492980438109 4932.51951441275 2000 11473.7209195923 400 704.872297030971 7408.13712018971 4000 10977.1586586153 1007.19872560449 4018.24762185277
400 604.732388661829 4116.8590830928 2000 10344.7089428148 400 817.71487096409 5718.70866267794 4000 9078.45945481206 1127.63674005748 3622.9572007619
400 583.701887514895 4644.76298797723 2000 10174.3135164232 400 687.643293244603 5038.35764430174 4000 8799.68245250785 899.236699138755 4268.19458945966
400 545.066215687691 4091.77895678837 2000 9857.59974871605 400 723.675973127838 4997.88337928868 4000 11226.1684543438 1021.24023934006 3899.72998730141
400 561.414162152295 5264.6682024224 2000 9350.12096639057 400 681.196356260344 5597.63176438653 4000 12961.4754164702 949.927417361182 4203.18086366276
400 546.114486278642 5132.03538223133 2000 10377.5420864379 400 747.803607616246 5789.77699729988 4000 9156.19190198968 948.583815911156 3821.20101618986
400 670.20985062134 3951.22932986976 2000 8138.2950145112 400 691.700193664742 4882.89772276318 4000 12730.9333880648 873.849303055835 4193.06787455801
400 626.453730071107 4516.00659779922 2000 10772.7270009321 400 765.465539938548 4619.93936476378 4000 10414.1883545168 913.327478597205 3772.92490732887
400 574.137625224522 4293.55735776298 2000 9232.91849289664 400 693.380449995652 6371.22591385712 4000 8664.89594486559 1120.54381300384 4090.43178441608
400 579.798668077185 4073.81455935519 2000 9499.75079397238 400 814.861866814512 8637.47308126753 4000 12730.7916273438 1166.21280095209 4154.98633705462
400 595.994000900009 6239.51784313567 2000 10446.1766352092 400 608.35307028447 5957.05792873237 4000 9037.28530194404 1094.22719591059 4086.64396665648
400 642.691530364364 6532.2307661801 2000 10256.2046093342 400 722.663783541206 5588.56027432499 4000 8070.21397404904 960.67885387841 4222.33622616435
400 581.426841874734 4995.54353855951 2000 10277.0017050476 400 611.928259392888 7365.27174612179 4000 8104.55359763014 1127.39854490385 3988.77083884692
400 557.192906164946 5246.43274682567 2000 9155.72404099126 400 724.953770068042 6171.16818272282 4000 10759.7755990863 1068.28521574965 3540.69489850356
400 728.703516720301 4483.66188288898 2000 10092.8755880586 400 814.779325304896 5144.59645860598 4000 12293.0558376086 945.611061712903 3923.09643691099
400 500.008313727963 5626.58007950381 2000 10873.6877535697 400 668.794427020951 5491.58574067663 4000 13463.8757643295 1126.45858996083 4111.03156375597
400 671.494395213491 6880.64098289704 2000 10613.7088487422 400 692.648752739284 6760.32688174164 4000 10519.0173962688 865.475744702272 4556.70940918413
400 623.554331314311 4251.65753560935 2000 10819.5610461765 400 735.933239937981 7128.08801966809 4000 10839.3510384682 824.800060630709 3618.21575779347
400 581.992149563844 3782.12037162113 2000 11255.0572540958 400 773.01878924748 6610.04829678009 4000 11097.2484143523 1013.85740075385 4093.44862025686
400 596.185098049347 3891.5869892852 2000 11492.3996967735 400 659.715521467769 5624.10885168805 4000 11512.9028468473 1068.76335394449 4148.20619871479
400 604.380303759198 6199.51370840278 2000 11026.0604240873 400 813.756500640994 6077.31025738691 4000 15413.5841306974 1062.67321497438 3926.18669485902
400 616.081055869172 5415.95896061377 2000 10512.1922548597 400 653.344123416706 8210.92074795303 4000 10064.7935224249 908.851746321888 4605.74847466427
400 616.525086271507 5180.76131172343 2000 11422.6079970627 400 701.126144571638 7706.83669494568 4000 11880.0834973674 1076.05089052303 4112.48945628313
400 666.240955797106 6259.71350458133 2000 10454.4248423577 400 731.032970039453 5416.273649162 4000 14524.7838125237 1177.35891054382 3762.56823566806
400 546.146269256 3496.62865110307 2000 11907.0531107749 400 686.805909616669 6006.6908345265 4000 12015.7554886777 1157.05645803919 3993.94871265469
400 572.638980777174 4888.59445669951 2000 10588.7076003347 400 701.33366640864 5250.0679211846 4000 9954.79091740716 1109.38278836945 4372.65118012149
400 612.59964151994 6152.20562730477 2000 10216.0757525035 400 674.233346407501 5174.07171909428 4000 8462.60082299829 966.705725930422 4240.98935600046
400 567.774782571488 3575.31785967966 2000 10832.0774829557 400 629.643919888709 5804.50775245913 4000 12028.4103605983 867.139634948804 3802.5634638364
400 578.160132015693 5814.55344720877 2000 9510.79219382093 400 558.360862321268 6041.98079550752 4000 13905.8129241451 1093.72043626496 3762.87029496734
400 604.563856919187 6458.39841860762 2000 11720.3713445645 400 804.241823156637 5326.15544732003 4000 10326.03888458 1066.95815678205 4344.4024436395
400 556.84439161264 3563.01065513693 2000 10165.4559441444 400 711.628077737899 5934.71109010319 4000 10606.0603104252 1020.19252177806 4386.24079530516
400 613.146444586929 4655.29643357958 2000 11662.3093948678 400 823.02543319886 7701.06261331691 4000 9894.78889349094 940.071053569064 4015.58801783551
400 636.957780592859 5329.70432594934 2000 9856.38396010016 400 752.517104585452 5607.45924643974 4000 10235.0789112763 826.596562884874 3998.53927846966
400 530.206348255214 5950.26263744423 2000 12247.9266685249 400 677.518925374732 6886.92981741329 4000 7884.29079949413 978.518518462745 3872.70292729668
400 538.733001399264 4918.23109838041 2000 9935.18381880983 400 739.902653698365 5501.8971885231 4000 10904.8566721411 1053.43853639839 3721.96849805161
400 555.8050061056 4840.83100559793 2000 9994.7347082467 400 693.824630971121 7686.32396596382 4000 6346.58308217314 1102.04138471444 4298.43607975582
400 577.75631019208 4899.73004610748 2000 11405.2903031512 400 646.822496211844 6300.3000143813 4000 10059.0767048489 1039.96143183121 4526.30091071599
400 568.430944877436 4185.81089128579 2000 10786.7180627102 400 739.138758319243 6761.31880577211 4000 17893.3758046145 919.780937161899 4774.0207593152
400 580.780272382755 4912.75434734238 2000 10637.2188469701 400 739.979966096903 4823.41863436725 4000 9854.54908942329 939.892277327912 3644.78915345486
400 633.064596928376 3268.22285444428 2000 11187.700764524 400 771.925821015064 6780.50294922858 4000 8680.47290060143 895.978218552546 4485.80753599172
400 604.290017496798 4316.75880757499 2000 9808.63426754471 400 734.198297903276 6121.01163484799 4000 12258.3518216399 915.634549445457 4232.40208550047
400 611.117468064313 4866.52555407175 2000 10522.7000756638 400 657.986974731183 5676.18013411954 4000 13317.1035261018 942.426013744463 3726.47217291503
400 574.836760011218 5739.37757490172 2000 11506.5219964157 400 748.844418159489 6395.01955701749 4000 9931.97286646146 1051.02964852058 3904.09441734709
400 630.821676486468 6047.59268708117 2000 12233.0232379227 400 522.589559178948 6524.52159436395 4000 8608.24285551167 1099.50603568288 4145.85195881859
400 567.473865356879 6165.74621511232 2000 11757.4257954627 400 661.816081671011 5661.02562914981 4000 13396.5164035367 1226.29923323889 3984.18090408212
400 563.775971461088 6332.46367072841 2000 9640.56463188845 400 590.363765884463 6081.11122967438 4000 13117.3334123309 1005.95127917267 3672.8908356811
400 549.339469883949 5168.46090415901 2000 10581.1368606795 400 674.492840556014 6136.87590362758 4000 11562.6481576427 879.368364374016 4122.93018901629
400 676.203957499232 4620.0762551116 2000 10571.8889790261 400 823.295770106218 7292.54716009566 4000 11889.7833838599 995.699748320842 4683.7370276968
400 603.409799869461 5522.34031519376 2000 10794.6917930765 400 707.142756461122 5366.01234203721 4000 10799.5494440602 1032.81851189356 4316.59360778176
400 659.000520529248 5240.52152938819 2000 9192.57691376052 400 775.751001529291 6648.9984257037 4000 12188.6489625619 946.26230207193 4008.87361299396
400 576.419961250864 4667.8582647594 2000 11830.6274742669 400 687.319526940158 5929.78856638528 4000 12246.9443469098 969.79874099767 4095.15365206362
400 621.772639199417 5662.84114119208 2000 9614.45340936595 400 671.944541803187 5660.76869048736 4000 14509.8619776154 1047.96123595671 3999.57011157059
400 554.415698938983 4499.8340121757 2000 9081.28005105647 400 739.33177212418 8245.07976383756 4000 10141.7202652883 1058.94398891828 4006.62109871729
400 620.356285347724 6187.80954276057 2000 11222.3369463289 400 680.817317589714 7043.60074162036 4000 13238.1718318946 1158.09594319153 4141.75773122292
400 554.750503441873 5246.09362565833 2000 9725.05258292009 400 644.403584685287 5705.74912159757 4000 13944.9868863989 850.242970912566 4142.05743602044
400 653.145689549298 5056.34992338946 2000 11108.3031501822 400 589.941493284626 6629.99027236196 4000 11949.248090334 1085.77100255709 4145.0172459569
400 597.670367540392 4879.54556803492 2000 9449.8094379725 400 714.665009613899 5694.40890083242 4000 7497.06504322378 884.417474314078 3786.75173594283
400 636.787616224286 5872.28653585352 2000 8547.87994156426 400 596.826966491687 5676.00932972856 4000 12114.0734978523 1076.00224939943 4113.95453426752
400 583.85854822043 3990.75509690712 2000 10404.5932984999 400 651.038534501023 5689.96022798799 4000 11293.7958607984 842.421766327323 4574.76808464325
400 581.908941345217 5850.32489539446 2000 10622.1647802846 400 853.85346887711 5826.30976833167 4000 9345.30266177838 810.456080427221 3585.79442076621
400 675.71985445051 3998.26871262825 2000 9870.67303816908 400 750.317865763288 5495.21868668852 4000 9516.73959706166 1170.73926300446 4003.11374559141
400 626.972409649083 4760.46253389145 2000 11029.5428058665 400 720.912705546549 7466.56618705663 4000 5693.31984969297 1038.55133250976 3179.46536389231
400 680.468467780185 5115.54225366248 2000 12049.3317607396 400 681.290652483299 4901.55328138886 4000 12658.3939548475 870.68807269561 3825.18658049178
400 634.484356545042 3758.14321044675 2000 9729.35815724244 400 626.364710095122 5630.53442973358 4000 9992.99578192678 1009.81058859684 4117.05311061265
400 632.785068917915 5672.84978086159 2000 10047.8286895707 400 648.721152665179 6551.71345967478 4000 13211.3874321567 934.560386137798 3973.01390707567
400 646.497105802069 5100.565115285 2000 11337.4284975064 400 757.803203897715 7581.98599848265 4000 12101.6269161818 1148.18984645447 3795.6372641087
400 624.210875112302 4601.47042504307 2000 10004.4845320425 400 658.908907690731 5121.63231382369 4000 11630.7290941469 1090.1020317651 4468.39304452105
400 558.87013076349 5144.95901677574 2000 9035.86988159341 400 704.169127679968 5592.5079420071 4000 8572.29068054939 1034.7037948241 4306.29599837962
400 589.077391123318 6604.99199892593 2000 11573.4670002053 400 772.150139974996 7676.57738542791 4000 10379.3061997903 963.157956198823 4159.09036667071
400 599.250615295257 5884.93911777145 2000 9656.16319681325 400 725.22628171655 6174.56361821681 4000 10814.4905175623 1057.53732642949 4110.57911615814
400 609.191708924002 5016.50514553794 2000 11001.4606655254 400 603.29987110912 4751.45116198653 4000 13058.1138813501 992.254988354048 4292.30800475487
400 578.647111694351 5287.75684471378 2000 11670.216989498 400 889.590566420886 5758.81767871719 4000 9352.18816952909 861.409439881473 3677.6031412267
400 630.857070543445 5076.86668896258 2000 10323.8287088513 400 805.450106798154 6704.21137116539 4000 8648.76023792012 1048.65440177403 3575.07346608244
400 613.187279043362 4173.09817744916 2000 9296.57137484041 400 594.524099202505 5669.18135984292 4000 10666.8756603031 983.965624893883 3179.79150892814
400 581.498644664408 5810.87162757566 2000 9780.03177330102 400 629.525971096993 5715.89210598872 4000 7094.83826081974 946.517162594518 4003.46666006828
400 540.900712127153 6455.81000270907 2000 9244.26814963607 400 821.384474052205 6370.23458479335 4000 10804.0070974263 892.468430136978 4072.26816646503
400 610.994747049254 5526.96858620094 2000 9353.15284684781 400 603.676826654726 5934.79179951428 4000 11293.4070446892 1088.68090819892 4290.61666260744
400 572.270701654545 4248.86743209144 2000 10943.440895227 400 747.294168480272 5940.64854786118 4000 12568.9333196594 925.731441195974 4040.34808684945
400 487.082247015301 6428.60370908536 2000 9909.6614626786 400 691.93351838844 7247.83357464171 4000 11934.9859548306 889.363035261698 4157.9641923481
400 625.196786892446 5752.81679066203 2000 10039.9291115659 400 675.42291488238 5077.07323537756 4000 8641.06172798353 1182.14716114404 4327.7199385212
400 628.353378178875 3958.5356084337 2000 9007.84180717887 400 800.973950104502 6144.03590340124 4000 12416.0174918017 960.101495391069 4095.33334257874
400 693.259208151217 4498.50427664988 2000 10320.5814045517 400 677.933312132205 5841.9940557632 4000 11960.1471527838 1057.91491269281 4464.4371798214
400 601.842153071535 4198.49326898059 2000 10240.7687122731 400 786.623311890271 5149.95062934356 4000 12199.0493732266 1183.35740317617 4310.6578208317
400 610.19559350473 5139.1041329391 2000 10875.2414605653 400 853.109062943764 6067.46015323264 4000 8976.36236738569 1077.45645528708 3698.87095122259
400 546.924036279212 3907.62694160734 2000 12111.9822054811 400 706.519378274063 5742.44857991521 4000 15344.3198040395 1060.0890032903 4150.90889277972
400 538.094175734493 5590.24347852519 2000 11010.0586076567 400 595.891997414601 5972.94845850061 4000 7498.93533835305 1074.54470283355 4582.89050520676
400 593.91410030566 5904.59461262785 2000 9252.30209852369 400 623.818887029216 5417.99472312275 4000 13750.2719229804 869.613113307001 3193.22225211437
400 602.2893637944 5372.93678560975 2000 12464.2692728745 400 704.56641795413 5752.32426443327 4000 11679.4478733487 979.831391499848 4120.4029451542
400 626.623820236051 5087.8366331354 2000 10589.8541594426 400 675.093461310234 6216.81383548643 4000 14730.6225535133 1078.18643739662 3978.613961364
400 639.921757636369 6128.72450514996 2000 9747.43540611498 400 725.086163365325 5710.18157789573 4000 10858.6062232423 944.869034212832 4509.6890397736
400 595.474781367167 4863.80979140143 2000 11992.0996619726 400 641.206713566541 4978.78988274365 4000 10151.7408217189 942.524200971037 4502.33290948057
400 577.591466572771 5039.46113129776 2000 11790.5267187337 400 708.729836719894 5018.21130855246 4000 8159.81615285429 931.683147642939 4470.27841133009
400 690.085486094834 4378.464407455 2000 9105.66896454428 400 764.895029891021 6226.04884140169 4000 11643.6999796521 865.18705917608 4060.81661518494
400 589.964936515106 5615.89189398529 2000 10342.4938564736 400 626.204467079183 6466.50213906904 4000 9914.62235737664 1027.25293610984 3533.86716744087
400 565.528298574691 5813.48976424374 2000 10859.6452505148 400 679.439019028302 6016.8645891323 4000 9159.49944825297 988.87689607316 3792.32730184876
400 548.651085320353 4505.48843464488 2000 11708.0668104409 400 805.818443313624 5066.03375555681 4000 9744.28359293726 952.934475811309 4840.20600018394
400 621.649063270292 5335.0686989688 2000 11156.5850005856 400 637.73056627173 5686.18077895192 4000 10090.4427265053 962.937018878337 3808.16384770811
400 567.534138780414 4110.87240320848 2000 10851.5701088364 400 758.938974585564 7743.32500078893 4000 11601.9802870826 1221.87394051726 4724.9238385593
400 596.53923254602 4750.86724508721 2000 8744.89896819084 400 616.46049046459 5974.8532528782 4000 10992.6945952452 1119.4386494268 4259.28858467091
400 591.511189921851 5736.81632992414 2000 11877.2849463956 400 523.25844491253 4953.19518983659 4000 16079.9107587773 1104.1431481523 3866.28385954357
400 645.188012252664 5274.61141208888 2000 9325.67205162294 400 660.089656432204 7330.08785177821 4000 7360.52247813724 1029.11548718814 3618.75232430769
400 573.652759121116 4195.94174345437 2000 10033.7315126637 400 612.507054319868 5362.1245757127 4000 9891.75689868077 1102.12186398907 3457.54700061493
400 621.81596190647 5257.89292710185 2000 10450.5659504765 400 718.231173242707 6380.56738878849 4000 11773.3662856933 928.396531598944 3554.22778635233
400 609.028659343787 6265.06153991595 2000 11482.2831395585 400 641.921096934647 6998.24885535731 4000 12135.8117617846 909.028833625613 4403.06228010207
400 578.003861384139 5044.18651153537 2000 10053.3013747742 400 648.561853524946 5519.35063011741 4000 8239.10316090919 878.988891276432 4129.38354834618
400 648.018342874269 5676.6134172212 2000 12639.1586830379 400 627.076735408284 7749.4625493231 4000 10899.1227995183 1087.22066388911 3613.03265984109
400 545.56175823572 6269.92868369323 2000 10823.1381370142 400 628.165039343224 5718.58671564865 4000 12373.0641231681 841.600042668103 3926.6954348955
400 684.361875739928 6138.44295459138 2000 10495.3158425775 400 727.336789107711 6343.2757227141 4000 14420.6752644658 1073.35031413651 3740.78673657507
400 555.085172330621 4852.79969628503 2000 10888.358265783 400 782.843203589596 5853.36949225863 4000 9620.63642770676 1066.07589654252 4045.96256486291
400 573.401145735847 4712.36094695871 2000 11869.2698512285 400 728.46205168313 6261.02494468817 4000 13318.2608689233 994.740276489704 4463.94107755552
400 645.594210559196 5421.84156790639 2000 10652.8762025551 400 681.652618075147 5557.22182712756 4000 8230.83456417735 848.490132531333 3685.98138100851
400 623.015346735359 5750.24948983598 2000 10034.9924696021 400 616.331507380358 5242.56223154972 4000 10256.1916747471 1013.18161842449 4205.2511415567
400 573.895303774368 6021.28828926458 2000 9026.65934490828 400 965.595590464739 5584.72960360078 4000 10421.4847747798 859.197390387995 4213.99722484045
400 609.291766447826 5042.1694699701 2000 10372.1614423934 400 712.993076334876 6096.66126286265 4000 11457.9696723701 1023.99483921975 4218.01211861952
400 613.251279917607 3999.24468949577 2000 8867.90006503424 400 603.730382513234 5519.57680005243 4000 8921.1972527638 1147.78130173882 3940.01396720295
400 602.298421691515 4378.50208400704 2000 12054.6336792839 400 824.89517279881 6197.84041666332 4000 11872.6672090025 1026.84168879281 3029.78201914238
400 566.969706908545 4416.66742931788 2000 11099.1809534788 400 631.12547702455 6239.29664552308 4000 10150.9545758973 804.580017262068 4842.29222784318
400 578.121245018809 3431.17068903569 2000 11064.1144387398 400 629.740163076546 5006.28722393079 4000 14092.5303210937 999.370646588608 3794.71448076611
400 576.918117541191 4817.11825077019 2000 9361.32214665097 400 745.065064688052 5367.35040538552 4000 11499.6572125718 1089.55333577418 4294.43521324728
400 643.87756194622 4412.94937271097 2000 8934.3795381207 400 675.089998865083 5884.45781302732 4000 9718.98350464436 830.224043580695 3322.80839679821
400 647.177222702008 5917.47559358754 2000 10361.0522657298 400 849.151214016405 6922.11004150917 4000 11042.9824136674 909.378679602974 4225.30637841241
400 635.551327692497 4386.62334742002 2000 11333.4743865918 400 664.913699610088 5273.89154751869 4000 10423.0214642236 944.727982303847 3841.38370535722
