"le" "costs" "effects" "trt.costs" "trt.effects"
5.75491666666667 498932.644087546 4.45225762408422 609451.147133045 4.99200654761344
4.71275 478634.878299264 3.80552989791039 578520.750538898 4.19158153905784
5.25066666666667 525729.530620389 4.07500505940312 607494.899679931 4.55661321088917
5.8 569564.460582203 4.41257208170268 786575.095198489 4.98531834594114
4.57 416878.813994596 3.68282796022662 530671.028532646 4.06270969533374
5.05333333333333 447420.42916247 3.96929081993621 564264.010470315 4.42444434637898
4.37825 447119.928589838 3.54678685463578 535805.83775705 3.89692251192234
5.48525 562962.894074503 4.26291224896844 622211.43476608 4.77518726156171
6.20525 659001.376501626 4.684345274547 756057.474192198 5.31691179526917
4.48308333333333 398300.931167874 3.61790108849822 487708.414190081 3.98121440917354
5.0495 507780.56181359 3.97977004838483 510678.026579841 4.44172361387466
3.89 387854.650052155 3.23450610094641 437744.490357709 3.52137235458529
3.94708333333333 326946.262701848 3.2428448277301 493182.378130526 3.55489500881727
4.56191666666667 443907.027466568 3.63278267245158 594341.52701882 4.02402574313134
4.584 417110.7677491 3.70530754133173 488005.159322065 4.05619931195362
4.685 433075.261618125 3.78317669917952 702651.147042101 4.16968501269461
5.10541666666667 487470.656398907 3.99127332875329 559205.71801437 4.46699719999733
4.99908333333333 512658.078475633 3.87357203414422 598407.890059861 4.34680633733261
4.921 488955.505654251 3.91648553943517 578384.289726286 4.34427672700875
5.109 478716.567734469 4.05691828812968 596593.497262091 4.48649765990808
5.79891666666667 601460.20129813 4.45436898432766 789823.414935175 5.00401864882331
6.41891666666667 637097.619784255 4.77936713515703 1010850.8793636 5.44942497884876
5.61933333333333 551421.744792881 4.31532083218148 681679.721033941 4.85160535459883
4.4285 385862.046894205 3.597756287415 509361.149966605 3.95204703749896
4.6335 425908.664842432 3.68602194815208 546070.882361981 4.10415769339522
4.83566666666667 501630.870149395 3.81921028284606 575204.518522389 4.25247229362327
5.91558333333333 586493.34602404 4.47613376335175 752423.428355288 5.08326563449473
5.30075 519141.678621915 4.09561430414941 688604.501126393 4.60737004574179
5.23283333333333 513004.284695193 4.04802744135308 682639.517884135 4.5298235925665
5.88983333333333 560801.649787156 4.46281261597011 759914.674066063 5.05884800248936
5.47891666666667 543989.024960505 4.29609234052763 646705.389276605 4.79670962986763
4.98133333333333 538275.743041737 3.94459329773408 613003.629367503 4.39211644712424
4.83691666666667 474741.882182621 3.78512410105168 558009.265643108 4.23633006587285
5.01175 510065.835787055 3.9454175859334 523610.443372637 4.3885439636772
4.57308333333333 500205.926696956 3.63762434040505 524838.115812377 4.02874737848696
4.983 564338.86911027 3.95971457761649 598190.590186536 4.38525330383399
4.94641666666667 475376.506707965 3.82670034932268 597720.348640378 4.31961932309317
4.86708333333333 498298.898632341 3.8373920023734 670352.201319229 4.28240735841132
4.67733333333333 497466.48410339 3.66420095405578 593817.499357503 4.10737652843425
5.18291666666667 592652.410245853 4.04833324898082 658334.644581805 4.52088979310228
5.82308333333333 603319.485234203 4.50337118902316 750425.352593379 5.05937252125302
5.015 566819.356736105 3.90679203695208 507403.328244705 4.37899763879978
4.48891666666667 457396.471906453 3.58609461678819 462124.250096819 3.98294811533962
5.075 517586.670377974 4.01143535250383 603263.327392074 4.46731510031376
5.74791666666667 538141.340654946 4.45267723559086 640903.387278288 4.98633300093215
4.58283333333333 455777.170480158 3.65608533363172 494941.746992982 4.05352515872812
5.21075 546943.279063887 4.03176416838394 676137.426289792 4.5335752590036
4.39833333333333 401584.082664346 3.55705874443524 589625.477333957 3.91177252436346
3.99725 418151.76360586 3.31285705423076 482747.427415509 3.61357575501238
4.16791666666667 359194.232779136 3.45650159042214 402664.83082277 3.73664333035384
5.78266666666667 626146.484196615 4.37602774680257 774967.206670586 4.96528663617475
5.22783333333333 502556.434014078 4.10507732140845 633401.722459219 4.56846874311215
4.74158333333333 469332.840136328 3.7966817778495 543095.797293714 4.19762675379594
5.61375 563779.066763152 4.34497909241335 677868.54635757 4.87102770000986
4.43925 434134.921291339 3.54331447636869 479509.425873865 3.92255393523547
5.75383333333333 582515.349124978 4.4367766878542 764169.938878838 4.97324104093079
5.22041666666667 468541.107186775 4.13328984888145 642665.07783376 4.59632136283982
4.70275 480216.305662597 3.72981132830434 525273.480138638 4.16195687302815
5.15175 564135.900050122 4.08986879436297 563585.403919845 4.53286020685171
4.32875 346626.684140208 3.50738667929013 483926.874554371 3.86202689204006
5.337 492437.310299543 4.18086181708506 563663.58975899 4.67223790145942
5.7935 598911.321638538 4.39167899940488 750137.578749563 4.97562894165654
5.36541666666667 576753.683492404 4.12839651417491 623889.503045651 4.65248058678944
4.71608333333333 448239.012879867 3.78637580989768 530105.341858897 4.16565868659522
4.79325 439611.162538887 3.79648836430354 564964.740909911 4.24307932768305
4.48266666666667 377503.595461851 3.62668596340981 569226.756948629 3.99893916716163
4.85583333333333 493130.716106867 3.80990264540603 764357.745331292 4.23656479909063
5.03816666666667 459132.230135597 3.99894488456135 657874.304994991 4.43514561493045
4.21516666666667 371406.596941941 3.40364689321174 572437.330689864 3.76073519814513
3.97758333333333 395376.575924272 3.26170061951442 452781.2157899 3.5749819303604
4.80158333333333 492745.78201058 3.83441867384555 641916.95108948 4.23945200539341
4.46583333333333 418210.18383872 3.63479179655167 634725.812507627 4.00368019046489
5.26583333333333 521864.576521844 4.06647183228108 655839.179129048 4.58909828804597
4.98158333333333 548437.820280178 3.88657370947554 513664.855622574 4.34441082927794
5.24725 520843.734935372 4.03362785409386 688815.406260214 4.53550989675585
5.29616666666667 521846.757784998 4.12442426139188 629796.239058098 4.60292973649106
4.37833333333333 460561.760299737 3.52674109728556 452845.763290209 3.88206178780238
4.83466666666667 467401.980247756 3.83925084439377 552633.489271255 4.25017052094945
5.20241666666667 489639.933769506 4.08677319939407 593331.101628645 4.55234890274858
5.37066666666667 541345.642050945 4.14611722108768 592084.911123242 4.64386172955767
4.476 434489.569275651 3.58407212171447 604889.630694105 3.978840574399
5.21975 538267.718747789 4.0916781716287 572637.589623855 4.57375734863369
5.72516666666667 496468.077733173 4.37850026713875 816363.945458296 4.94207920096316
5.61058333333333 506631.017595889 4.33065385432233 682746.310316216 4.86807685946524
5.18075 492929.47028424 4.05185526324399 535604.697024769 4.54119833128624
4.94225 458245.426960465 3.97036637367663 502579.899656786 4.3842759914378
4.38491666666667 434688.164003288 3.59382489228815 505658.134349127 3.93659106732977
5.50341666666667 632050.057043345 4.26425077621056 662189.054207061 4.7712560594118
5.15408333333333 568639.606756922 4.08603532461954 567428.201496454 4.54259686689128
4.54191666666667 472232.298899292 3.66097974423341 525445.979969372 4.03614563035381
5.237 547703.422459385 4.1116179918388 608586.166587186 4.59224640392064
5.815 561950.359495949 4.39426044876864 716135.934671821 4.98308637070769
4.8455 467480.619726492 3.86925075233217 566188.459802988 4.28350739135181
5.97516666666667 645262.029000121 4.50826974726884 745001.919408922 5.1248466424702
5.00691666666667 408060.27169402 3.95236111293769 546001.90448333 4.3809021409687
5.04783333333333 559114.068278719 3.92117847047569 567665.824368996 4.40406349004214
5.22508333333333 482940.207352819 4.05550784381142 676852.976344453 4.5519842562825
5.77641666666667 568461.513010106 4.41110150781827 715719.864336402 4.9808156525888
6.43875 614713.918382344 4.78691350107287 681280.425840274 5.45053233333132
5.28741666666667 600419.99648776 4.07891881016579 725035.22616471 4.58774411328515
4.661 444695.862486736 3.74795806411256 549849.337050489 4.13675456013569
4.05825 382402.393489582 3.3568208910393 467982.241739174 3.66904059405027
4.86408333333333 454220.459749563 3.94129714918596 546002.117472012 4.33881739996134
4.48816666666667 446947.318553125 3.559757616867 513670.846294235 3.96305163451552
5.37108333333333 489707.12061939 4.12223143861833 715684.048336039 4.63944641527617
4.38733333333333 444667.092086028 3.51606008745584 477546.548397966 3.88489413190637
5.11066666666667 447896.180430397 4.05989688562661 633138.085676891 4.48747217230068
4.92125 477679.035725844 3.93043724921987 531402.199166899 4.35615064820194
5.29233333333333 500653.549982269 4.15068827603855 541167.348937658 4.60816822000867
5.46208333333333 507933.929923687 4.17738728452515 664183.447979749 4.71079583945418
4.21258333333333 416431.451244868 3.46532458650672 430612.438047061 3.78724954423626
4.23375 410351.298961918 3.37507672788851 469864.746577749 3.73955766778678
4.5395 463901.912694472 3.68156462728486 621553.057524827 4.04193443657476
4.33516666666667 386887.588733433 3.45926668856332 597394.410181755 3.83953881672377
4.8205 432078.734659288 3.86627896543102 515005.274723959 4.2639358640071
4.5275 437565.738049281 3.68545682247647 536267.889976559 4.04038419352436
5.21983333333333 580713.17544839 4.05342800441924 616720.650884374 4.56194719890225
5.62933333333333 574492.308987343 4.40292805622484 661225.861781657 4.90080195225637
4.428 449338.994370322 3.59990937446738 516683.123851351 3.95792341856865
4.02525 392616.697418386 3.26290963817223 528869.022168842 3.59346819137603
5.299 540606.695014363 4.09573476011764 691827.773166905 4.60180551924226
4.17925 344216.99273508 3.51781497064067 473605.530065098 3.80464272839274
